Name	Protein identifier	Contig id	Start	Stop	Strand	Gene symbol	Sequence name	Scope	Element type	Element subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference sequence	% Identity to reference sequence	Alignment length	Accession of closest sequence	Name of closest sequence	HMM id	HMM description
SRR12072394	NA	Contig_33_94.8944	2896	3822	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100.00	99.68	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
SRR12072394	NA	Contig_33_94.8944	3830	4207	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTX	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
SRR12072394	NA	Contig_33_94.8944	4250	5137	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTX	296	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
SRR12072394	NA	Contig_33_94.8944	5146	6960	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTX	605	605	100.00	99.67	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
SRR12072394	NA	Contig_4_91.9466	1	732	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	PARTIAL_CONTIG_ENDX	244	300	81.33	94.26	244	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
SRR12072394	NA	Contig_78_90.3625	923	1345	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	141	141	100.00	95.04	141	BAA24824.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072394	NA	Contig_78_90.3625	1361	2647	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	429	429	100.00	96.97	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
SRR12072394	NA	Contig_78_90.3625	2697	4445	-	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	583	583	100.00	95.03	583	BAA24822.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
SRR12072394	NA	Contig_78_90.3625	4466	4825	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	92.50	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
SRR12072394	NA	Contig_78_90.3625	4876	5226	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTX	117	117	100.00	94.02	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
SRR12072394	NA	Contig_85_151.724	18826	19296	-	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_004201280.1	trimethoprim-resistant dihydrofolate reductase DfrA14	NA	NA
SRR12072394	NA	Contig_96_100.061	50	571	-	sat2	streptothricin N-acetyltransferase Sat2	core	AMR	AMR	STREPTOTHRICIN	STREPTOTHRICIN	EXACTX	174	174	100.00	100.00	174	WP_000704156.1	streptothricin N-acetyltransferase Sat2	NA	NA
SRR12072394	NA	Contig_96_100.061	669	1139	-	dfrA1	trimethoprim-resistant dihydrofolate reductase DfrA1	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_000777554.1	trimethoprim-resistant dihydrofolate reductase DfrA1	NA	NA
SRR12072624	NA	Contig_116_57.1996	5	535	+	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.00	100.00	177	WP_000381802.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	NA	NA
SRR12072624	NA	Contig_116_57.1996	619	1248	+	catB8	type B-3 chloramphenicol O-acetyltransferase CatB8	core	AMR	AMR	PHENICOL	CHLORAMPHENICOL	EXACTX	210	210	100.00	100.00	210	WP_048608591.1	type B-3 chloramphenicol O-acetyltransferase CatB8	NA	NA
SRR12072624	NA	Contig_116_57.1996	1320	2117	+	blaOXA-10	oxacillin-hydrolyzing class D beta-lactamase OXA-10	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	266	266	100.00	100.00	266	WP_000846390.1	oxacillin-hydrolyzing class D beta-lactamase OXA-10	NA	NA
SRR12072624	NA	Contig_116_57.1996	2137	2925	+	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_001206316.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	NA	NA
SRR12072624	NA	Contig_116_57.1996	3092	3436	+	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
SRR12072624	NA	Contig_116_57.1996	3433	4269	+	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
SRR12072624	NA	Contig_13_57.9472	1	2067	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	PARTIAL_CONTIG_ENDX	689	1048	65.74	99.13	689	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
SRR12072624	NA	Contig_13_57.9472	2081	3370	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	96.28	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
SRR12072624	NA	Contig_13_57.9472	3487	3837	-	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100.00	96.58	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
SRR12072624	NA	Contig_13_57.9472	3869	5251	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	461	461	100.00	97.61	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
SRR12072624	NA	Contig_13_57.9472	5441	6118	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100.00	97.35	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
SRR12072624	NA	Contig_13_57.9472	6114	7304	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	PARTIAL_CONTIG_ENDX	397	491	80.86	98.24	397	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
SRR12072624	NA	Contig_148_48.6179	1	708	-	fieF	CDF family cation-efflux transporter FieF	plus	STRESS	METAL	NA	NA	PARTIAL_CONTIG_ENDX	236	300	78.67	94.07	236	BAE77395.1	CDF family cation-efflux transporter FieF	NA	NA
SRR12072624	NA	Contig_153_58.3885	13835	14977	+	blaCMY	CMY-2 family class C beta-lactamase	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	BLASTX	381	381	100.00	99.74	381	WP_063859722.1	class C beta-lactamase CMY-117	NA	NA
SRR12072624	NA	Contig_167_62.8823	312	1100	-	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	263	263	100.00	100.00	263	WP_001206356.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	NA	NA
SRR12072624	NA	Contig_167_62.8823	1511	2005	-	dfrA12	trimethoprim-resistant dihydrofolate reductase DfrA12	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	165	165	100.00	100.00	165	WP_001083725.1	trimethoprim-resistant dihydrofolate reductase DfrA12	NA	NA
SRR12072624	NA	Contig_179_48.4479	2	823	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	PARTIAL_CONTIG_ENDX	274	429	63.87	98.91	274	AAA21095.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
SRR12072624	NA	Contig_179_48.4479	874	2532	-	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	553	583	94.85	94.94	553	AAA21094.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
SRR12072624	NA	Contig_180_54.7777	759	1637	+	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004199234.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NA	NA
SRR12072624	NA	Contig_185_56.1526	12914	13336	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	141	141	100.00	94.33	141	AAB09628.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072624	NA	Contig_185_56.1526	13352	14638	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	429	429	100.00	97.90	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
SRR12072624	NA	Contig_185_56.1526	14688	16436	-	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	583	583	100.00	96.74	583	BAA24822.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
SRR12072624	NA	Contig_185_56.1526	16457	16816	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	92.50	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
SRR12072624	NA	Contig_185_56.1526	16867	17217	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTX	117	117	100.00	94.02	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
SRR12072624	NA	Contig_194_48.8013	15217	15639	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	141	141	100.00	96.45	141	AAB09628.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072624	NA	Contig_194_48.8013	15655	16941	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	429	429	100.00	97.90	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
SRR12072624	NA	Contig_194_48.8013	16989	18737	-	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	583	583	100.00	91.60	583	AAB09626.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
SRR12072624	NA	Contig_194_48.8013	18758	19117	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	90.83	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
SRR12072624	NA	Contig_194_48.8013	19168	19518	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	BLASTX	117	117	100.00	95.73	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
SRR12072624	NA	Contig_217_69.2872	427	849	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	141	141	100.00	98.58	141	AAA21096.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072624	NA	Contig_21_54.9461	13	261	+	dfrA17	trimethoprim-resistant dihydrofolate reductase DfrA17	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	PARTIALX	83	157	52.87	100.00	83	WP_001389366.1	trimethoprim-resistant dihydrofolate reductase DfrA17	NA	NA
SRR12072624	NA	Contig_231_63.142	33	392	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	93.33	120	AAA93060.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
SRR12072624	NA	Contig_231_63.142	18609	20006	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100.00	97.42	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
SRR12072624	NA	Contig_231_63.142	20006	20683	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTX	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
SRR12072624	NA	Contig_231_63.142	20741	21667	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100.00	99.03	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
SRR12072624	NA	Contig_231_63.142	21675	22052	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTX	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
SRR12072624	NA	Contig_231_63.142	22095	22982	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	BLASTX	296	296	100.00	99.66	296	CAA58526.1	copper-binding protein PcoB	NA	NA
SRR12072624	NA	Contig_231_63.142	22991	24805	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTX	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
SRR12072624	NA	Contig_233_37.6078	7776	9170	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	465	466	99.79	90.11	465	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
SRR12072624	NA	Contig_233_37.6078	9170	9847	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	BLASTX	226	226	100.00	94.25	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
SRR12072624	NA	Contig_233_37.6078	10838	11215	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	BLASTX	126	126	100.00	93.65	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
SRR12072624	NA	Contig_233_37.6078	12151	13965	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	BLASTX	605	605	100.00	94.38	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
SRR12072624	NA	Contig_233_37.6078	19031	22174	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100.00	97.04	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
SRR12072624	NA	Contig_233_37.6078	22188	23477	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	93.02	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
SRR12072624	NA	Contig_233_37.6078	23954	25336	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	461	461	100.00	93.06	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
SRR12072624	NA	Contig_233_37.6078	25526	26203	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100.00	94.69	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
SRR12072624	NA	Contig_254_56.3594	1710	4175	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	95.26	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
SRR12072624	NA	Contig_33_60.2848	2079	2501	-	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	141	141	100.00	99.29	141	AAB09628.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072624	NA	Contig_33_60.2848	2517	3803	-	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	429	429	100.00	98.37	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
SRR12072624	NA	Contig_33_60.2848	3854	5602	-	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	583	583	100.00	99.14	583	AAB09626.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
SRR12072624	NA	Contig_33_60.2848	5623	5982	-	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	98.33	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
SRR12072624	NA	Contig_33_60.2848	6033	6383	-	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTX	117	117	100.00	100.00	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
SRR12072624	NA	Contig_39_41.9203	4983	5885	-	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	MACROLIDE	EXACTX	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NA	NA
SRR12072624	NA	Contig_66_39.6277	307	540	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	78	78	100.00	96.15	78	AAC38236.1	broad-spectrum mercury transporter MerE	NA	NA
SRR12072624	NA	Contig_66_39.6277	540	902	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100.00	90.91	121	AAC38221.1	mercury resistance co-regulator MerD	NA	NA
SRR12072624	NA	Contig_66_39.6277	3079	3351	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	91	91	100.00	94.51	91	AAC38219.1	mercury resistance system periplasmic binding protein MerP	NA	NA
SRR12072624	NA	Contig_66_39.6277	3370	3717	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	116	116	100.00	100.00	116	CAA70196.1	mercuric transport protein MerT	NA	NA
SRR12072624	NA	Contig_66_39.6277	3789	4214	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	142	144	98.61	92.96	142	CAA77320.1	mercury resistance transcriptional regulator MerR	NA	NA
SRR12072392	NA	Contig_107_89.0455	669	2285	+	mcr-9.1	phosphoethanolamine--lipid A transferase MCR-9.1	plus	AMR	AMR	COLISTIN	COLISTIN	ALLELEX	539	539	100.00	100.00	539	AYW01299.1	phosphoethanolamine--lipid A transferase MCR-9.1	NA	NA
SRR12072392	NA	Contig_112_78.3248	25340	25768	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	EXACTX	143	143	100.00	100.00	143	AAD11743.1	silver-binding protein SilE	NA	NA
SRR12072392	NA	Contig_120_72.9984	417	1229	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.00	100.00	271	WP_001043260.1	sulfonamide-resistant dihydropteroate synthase Sul2	NA	NA
SRR12072392	NA	Contig_157_85.2638	10230	10463	-	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	78	78	100.00	100.00	78	AAC38236.1	broad-spectrum mercury transporter MerE	NA	NA
SRR12072392	NA	Contig_157_85.2638	10463	10825	-	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100.00	98.35	121	AAC38221.1	mercury resistance co-regulator MerD	NA	NA
SRR12072392	NA	Contig_157_85.2638	12488	12730	-	merF	mercury resistance system transport protein MerF	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	81	81	100.00	100.00	81	ABA25986.1	mercury resistance system transport protein MerF	NA	NA
SRR12072392	NA	Contig_157_85.2638	12739	13008	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	90	91	98.90	93.33	90	AAA98223.1	mercury resistance system periplasmic binding protein MerP	NA	NA
SRR12072392	NA	Contig_157_85.2638	13027	13374	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	116	116	100.00	93.97	116	AAA98222.1	mercuric transport protein MerT	NA	NA
SRR12072392	NA	Contig_157_85.2638	13446	13877	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	144	144	100.00	94.44	144	AAC38229.1	mercury resistance transcriptional regulator MerR	NA	NA
SRR12072392	NA	Contig_167_85.0293	23051	23929	-	blaKPC-3	carbapenem-hydrolyzing class A beta-lactamase KPC-3	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004152396.1	carbapenem-hydrolyzing class A beta-lactamase KPC-3	NA	NA
SRR12072392	NA	Contig_173_71.6868	15278	15697	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	140	141	99.29	90.00	140	AAA21096.1	glutaredoxin-dependent arsenate reductase	NA	NA
SRR12072392	NA	Contig_173_71.6868	30035	30466	-	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTX	144	144	100.00	91.67	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
SRR12072392	NA	Contig_173_71.6868	30687	32039	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	451	466	96.78	97.78	451	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
SRR12072392	NA	Contig_194_76.876	1	429	+	merG	phenylmercury resistance protein MerG	plus	STRESS	METAL	MERCURY	PHENYLMERCURY	PARTIAL_CONTIG_ENDX	143	217	65.90	100.00	143	BAA23166.1	phenylmercury resistance protein MerG	NA	NA
SRR12072392	NA	Contig_194_76.876	513	1148	+	merB	organomercurial lyase MerB	plus	STRESS	METAL	MERCURY	ORGANOMERCURY	BLASTX	212	212	100.00	99.53	212	BAA20338.2	organomercurial lyase MerB	NA	NA
SRR12072392	NA	Contig_202_75.9062	33338	34480	-	blaACT-16	cephalosporin-hydrolyzing class C beta-lactamase ACT-16	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	381	381	100.00	100.00	381	WP_023315250.1	cephalosporin-hydrolyzing class C beta-lactamase ACT-16	NA	NA
SRR12072392	NA	Contig_205_72.5385	209	1915	-	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	569	569	100.00	98.95	569	BAA20337.1	mercury(II) reductase	NA	NA
SRR12072392	NA	Contig_205_72.5385	2106	2378	-	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	91	91	100.00	100.00	91	BAA20336.1	mercury resistance system periplasmic binding protein MerP	NA	NA
SRR12072392	NA	Contig_205_72.5385	2395	2742	-	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	116	116	100.00	100.00	116	AAB59075.1	mercuric transport protein MerT	NA	NA
SRR12072392	NA	Contig_205_72.5385	2814	3239	+	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	142	144	98.61	92.25	142	CAA77320.1	mercury resistance transcriptional regulator MerR	NA	NA
SRR12072392	NA	Contig_206_75.1941	3313	4170	-	blaSHV-12	class A extended-spectrum beta-lactamase SHV-12	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	286	286	100.00	100.00	286	WP_002904004.1	class A extended-spectrum beta-lactamase SHV-12	NA	NA
